CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
82	12	69	14.81	81
83	9	62	12.68	71
84	15	64	18.99	79
85	8	85	8.60	93
86	14	93	13.08	107
87	17	78	17.89	95
88	14	71	16.47	85
89	15	73	17.05	88
90	8	79	9.20	87
91	8	77	9.41	85
92	13	83	13.54	96
93	9	68	11.69	77
94	7	79	8.14	86
95	19	76	20.00	95
96	8	67	10.67	75
97	12	67	15.19	79
98	12	75	13.79	87
99	11	75	12.79	86
100	9	91	9.00	100
101	12	81	12.90	93
102	11	90	10.89	101
103	10	74	11.90	84
104	11	88	11.11	99
105	13	87	13.00	100
106	15	99	13.16	114
107	5	71	6.58	76
108	12	75	13.79	87
109	13	93	12.26	106
110	11	88	11.11	99
111	11	66	14.29	77
112	12	80	13.04	92
113	14	81	14.74	95
114	11	79	12.22	90
115	12	59	16.90	71
116	8	87	8.42	95
117	15	108	12.20	123
118	9	98	8.41	107
119	17	75	18.48	92
120	16	87	15.53	103
121	7	82	7.87	89
122	11	75	12.79	86
123	16	70	18.60	86
124	12	90	11.76	102
125	17	84	16.83	101
126	11	62	15.07	73
127	18	77	18.95	95
128	14	70	16.67	84
129	11	87	11.22	98
130	12	84	12.50	96
131	6	79	7.06	85
132	21	84	20.00	105
133	7	73	8.75	80
134	10	82	10.87	92
135	13	80	13.98	93
136	11	80	12.09	91
137	16	62	20.51	78
138	12	76	13.64	88
139	12	61	16.44	73
140	19	62	23.46	81
141	9	80	10.11	89
142	15	67	18.29	82
143	11	81	11.96	92
144	14	66	17.50	80
145	12	85	12.37	97
146	10	73	12.05	83
147	11	63	14.86	74
148	10	84	10.64	94
149	13	78	14.29	91
150	19	66	22.35	85
151	24	77	23.76	101

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	168	0.00	168
2	1	115	0.86	116
3	1	95	1.04	96
4	0	80	0.00	80
5	3	116	2.52	119
6	2	136	1.45	138
7	2	113	1.74	115
8	1	107	0.93	108
9	0	141	0.00	141
10	0	94	0.00	94
11	3	107	2.73	110
12	1	98	1.01	99
13	0	124	0.00	124
14	0	123	0.00	123
15	0	121	0.00	121
16	0	123	0.00	123
17	0	118	0.00	118
18	0	97	0.00	97
19	1	123	0.81	124
20	0	123	0.00	123
21	1	127	0.78	128
22	1	131	0.76	132
23	1	127	0.78	128
24	0	111	0.00	111
25	0	127	0.00	127
26	1	117	0.85	118
27	0	127	0.00	127
28	0	142	0.00	142
29	0	103	0.00	103
30	2	130	1.52	132
31	0	122	0.00	122
32	0	135	0.00	135
33	1	125	0.79	126
34	0	124	0.00	124
35	1	110	0.90	111
36	2	127	1.55	129
37	1	116	0.85	117
38	1	120	0.83	121
39	0	112	0.00	112
40	0	115	0.00	115
41	0	139	0.00	139
42	2	147	1.34	149
43	1	104	0.95	105
44	2	111	1.77	113
45	0	105	0.00	105
46	1	146	0.68	147
47	0	125	0.00	125
48	0	128	0.00	128
49	1	128	0.78	129
50	1	124	0.80	125
51	0	128	0.00	128
52	0	131	0.00	131
53	2	118	1.67	120
54	0	115	0.00	115
55	1	112	0.88	113
56	1	114	0.87	115
57	0	130	0.00	130
58	0	112	0.00	112
59	2	105	1.87	107
60	2	134	1.47	136
61	1	116	0.85	117
62	0	113	0.00	113
63	0	113	0.00	113
64	2	125	1.57	127
65	0	121	0.00	121
66	2	122	1.61	124
67	0	122	0.00	122
68	1	115	0.86	116
69	0	113	0.00	113
70	0	140	0.00	140
71	1	105	0.94	106
72	0	130	0.00	130
73	0	110	0.00	110
74	3	115	2.54	118
75	2	124	1.59	126
76	0	99	0.00	99
77	2	121	1.63	123
78	0	128	0.00	128
79	0	131	0.00	131
80	0	129	0.00	129
81	2	113	1.74	115
82	2	133	1.48	135
83	0	115	0.00	115
84	0	111	0.00	111
85	0	125	0.00	125
86	0	133	0.00	133
87	1	111	0.89	112
88	2	98	2.00	100
89	0	131	0.00	131
90	2	135	1.46	137
91	0	124	0.00	124
92	0	125	0.00	125
93	3	113	2.59	116
94	0	152	0.00	152
95	2	121	1.63	123
96	0	111	0.00	111
97	0	115	0.00	115
98	1	124	0.80	125
99	0	131	0.00	131
100	0	113	0.00	113
101	2	120	1.64	122
102	3	132	2.22	135
103	1	122	0.81	123
104	0	121	0.00	121
105	1	122	0.81	123
106	0	112	0.00	112
107	1	118	0.84	119
108	0	115	0.00	115
109	0	114	0.00	114
110	0	136	0.00	136
111	1	120	0.83	121
112	0	111	0.00	111
113	0	125	0.00	125
114	0	120	0.00	120
115	1	118	0.84	119
116	0	141	0.00	141
117	2	127	1.55	129
118	1	120	0.83	121
119	2	124	1.59	126
120	0	130	0.00	130
121	0	118	0.00	118
122	1	114	0.87	115
123	2	127	1.55	129
124	2	117	1.68	119
125	1	134	0.74	135
126	1	115	0.86	116
127	2	109	1.80	111
128	0	103	0.00	103
129	1	106	0.93	107
130	3	108	2.70	111
131	4	123	3.15	127
132	1	106	0.93	107
133	0	126	0.00	126
134	1	96	1.03	97
135	5	108	4.42	113
136	1	98	1.01	99
137	0	106	0.00	106
138	1	120	0.83	121
139	2	97	2.02	99
140	1	119	0.83	120
141	2	106	1.85	108
142	1	120	0.83	121
143	1	103	0.96	104
144	3	121	2.42	124
145	3	121	2.42	124
146	4	95	4.04	99
147	4	117	3.31	121
148	9	101	8.18	110
149	6	104	5.45	110
150	12	123	8.89	135
151	6	109	5.22	115

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	505	0.20	506
2	4	405	0.98	409
3	5	348	1.42	353
4	2	410	0.49	412
5	4	432	0.92	436
6	6	498	1.19	504
7	0	431	0.00	431
8	2	461	0.43	463
9	5	461	1.07	466
10	3	499	0.60	502
11	4	520	0.76	524
12	4	530	0.75	534
13	6	550	1.08	556
14	6	470	1.26	476
15	5	529	0.94	534
16	4	480	0.83	484
17	2	524	0.38	526
18	5	538	0.92	543
19	3	542	0.55	545
20	2	537	0.37	539
21	2	511	0.39	513
22	1	514	0.19	515
23	5	490	1.01	495
24	5	501	0.99	506
25	2	526	0.38	528
26	2	492	0.40	494
27	3	535	0.56	538
28	0	466	0.00	466
29	1	525	0.19	526
30	3	511	0.58	514
31	1	496	0.20	497
32	4	543	0.73	547
33	2	524	0.38	526
34	4	507	0.78	511
35	2	494	0.40	496
36	7	502	1.38	509
37	2	541	0.37	543
38	4	524	0.76	528
39	3	553	0.54	556
40	3	535	0.56	538
41	3	513	0.58	516
42	5	478	1.04	483
43	5	467	1.06	472
44	1	523	0.19	524
45	5	532	0.93	537
46	3	512	0.58	515
47	3	512	0.58	515
48	5	500	0.99	505
49	2	463	0.43	465
50	7	545	1.27	552
51	6	524	1.13	530
52	4	508	0.78	512
53	3	524	0.57	527
54	3	531	0.56	534
55	2	497	0.40	499
56	4	513	0.77	517
57	4	538	0.74	542
58	6	471	1.26	477
59	4	537	0.74	541
60	4	488	0.81	492
61	3	508	0.59	511
62	1	525	0.19	526
63	1	560	0.18	561
64	4	542	0.73	546
65	3	544	0.55	547
66	9	535	1.65	544
67	1	497	0.20	498
68	1	506	0.20	507
69	2	580	0.34	582
70	3	497	0.60	500
71	1	524	0.19	525
72	3	497	0.60	500
73	2	525	0.38	527
74	4	523	0.76	527
75	2	513	0.39	515
76	8	517	1.52	525
77	3	488	0.61	491
78	5	500	0.99	505
79	4	504	0.79	508
80	4	522	0.76	526
81	3	491	0.61	494
82	1	522	0.19	523
83	3	520	0.57	523
84	3	530	0.56	533
85	2	518	0.38	520
86	1	498	0.20	499
87	2	519	0.38	521
88	2	508	0.39	510
89	3	520	0.57	523
90	6	531	1.12	537
91	3	500	0.60	503
92	2	502	0.40	504
93	9	541	1.64	550
94	3	547	0.55	550
95	2	450	0.44	452
96	4	514	0.77	518
97	4	498	0.80	502
98	3	510	0.58	513
99	5	509	0.97	514
100	4	503	0.79	507
101	5	501	0.99	506
102	3	521	0.57	524
103	2	504	0.40	506
104	5	527	0.94	532
105	6	531	1.12	537
106	5	517	0.96	522
107	2	518	0.38	520
108	4	523	0.76	527
109	0	508	0.00	508
110	4	511	0.78	515
111	5	518	0.96	523
112	2	494	0.40	496
113	3	489	0.61	492
114	6	519	1.14	525
115	7	512	1.35	519
116	7	505	1.37	512
117	3	502	0.59	505
118	9	497	1.78	506
119	4	501	0.79	505
120	7	525	1.32	532
121	7	528	1.31	535
122	9	515	1.72	524
123	7	467	1.48	474
124	5	477	1.04	482
125	5	513	0.97	518
126	8	539	1.46	547
127	7	506	1.36	513
128	3	514	0.58	517
129	9	485	1.82	494
130	8	513	1.54	521
131	6	488	1.21	494
132	12	496	2.36	508
133	6	513	1.16	519
134	9	532	1.66	541
135	8	484	1.63	492
136	8	491	1.60	499
137	9	481	1.84	490
138	11	494	2.18	505
139	11	540	2.00	551
140	18	488	3.56	506
141	18	500	3.47	518
142	20	476	4.03	496
143	21	456	4.40	477
144	26	470	5.24	496
145	25	490	4.85	515
146	15	469	3.10	484
147	37	507	6.80	544
148	32	474	6.32	506
149	34	457	6.92	491
150	44	460	8.73	504
151	49	480	9.26	529

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	143	19	88.27	162
2	42	7	85.71	49
3	40	16	71.43	56
4	54	21	72.00	75
5	32	28	53.33	60
6	16	21	43.24	37
7	26	35	42.62	61
8	22	38	36.67	60
9	19	38	33.33	57
10	15	40	27.27	55
11	12	45	21.05	57
12	13	64	16.88	77
13	8	58	12.12	66
14	12	46	20.69	58
15	9	55	14.06	64
16	9	52	14.75	61
17	9	61	12.86	70
18	6	59	9.23	65
19	6	57	9.52	63
20	9	57	13.64	66
21	5	58	7.94	63
22	9	50	15.25	59
23	9	55	14.06	64
24	7	69	9.21	76
25	3	53	5.36	56
26	8	65	10.96	73
27	9	53	14.52	62
28	8	42	16.00	50
29	8	47	14.55	55
30	11	54	16.92	65
31	8	56	12.50	64
32	12	38	24.00	50
33	4	68	5.56	72
34	10	50	16.67	60
35	10	52	16.13	62
36	11	45	19.64	56
37	13	58	18.31	71
38	7	42	14.29	49
39	4	51	7.27	55
40	4	57	6.56	61
41	7	51	12.07	58
42	9	43	17.31	52
43	11	45	19.64	56
44	4	46	8.00	50
45	2	36	5.26	38
46	9	41	18.00	50
47	10	44	18.52	54
48	8	36	18.18	44
49	3	44	6.38	47
50	4	37	9.76	41
51	5	44	10.20	49
52	8	35	18.60	43
53	7	37	15.91	44
54	2	37	5.13	39
55	7	39	15.22	46
56	6	31	16.22	37
57	6	46	11.54	52
58	5	28	15.15	33
59	8	37	17.78	45
60	10	36	21.74	46
61	7	27	20.59	34
62	4	38	9.52	42
63	8	30	21.05	38
64	5	36	12.20	41
65	4	41	8.89	45
66	0	27	0.00	27
67	3	26	10.34	29
68	4	28	12.50	32
69	5	27	15.62	32
70	8	27	22.86	35
71	2	41	4.65	43
72	5	26	16.13	31
73	4	34	10.53	38
74	2	29	6.45	31
75	1	19	5.00	20
76	2	31	6.06	33
77	3	32	8.57	35
78	8	23	25.81	31
79	6	20	23.08	26
80	5	17	22.73	22
81	5	23	17.86	28
82	4	26	13.33	30
83	3	26	10.34	29
84	0	29	0.00	29
85	1	29	3.33	30
86	5	25	16.67	30
87	4	21	16.00	25
88	7	20	25.93	27
89	3	17	15.00	20
90	5	15	25.00	20
91	1	21	4.55	22
92	1	20	4.76	21
93	1	20	4.76	21
94	4	23	14.81	27
95	2	17	10.53	19
96	3	24	11.11	27
97	8	21	27.59	29
98	7	22	24.14	29
99	3	19	13.64	22
100	3	22	12.00	25
101	3	18	14.29	21
102	5	13	27.78	18
103	5	12	29.41	17
104	4	13	23.53	17
105	5	19	20.83	24
106	4	19	17.39	23
107	2	10	16.67	12
108	1	14	6.67	15
109	4	20	16.67	24
110	4	21	16.00	25
111	3	17	15.00	20
112	4	16	20.00	20
113	2	10	16.67	12
114	4	15	21.05	19
115	8	17	32.00	25
116	3	17	15.00	20
117	0	9	0.00	9
118	3	9	25.00	12
119	1	17	5.56	18
120	1	9	10.00	10
121	3	16	15.79	19
122	4	10	28.57	14
123	1	19	5.00	20
124	5	18	21.74	23
125	4	9	30.77	13
126	5	14	26.32	19
127	2	16	11.11	18
128	3	12	20.00	15
129	5	13	27.78	18
130	1	19	5.00	20
131	3	16	15.79	19
132	1	19	5.00	20
133	2	14	12.50	16
134	2	15	11.76	17
135	1	13	7.14	14
136	3	10	23.08	13
137	1	14	6.67	15
138	1	9	10.00	10
139	2	11	15.38	13
140	0	9	0.00	9
141	0	10	0.00	10
142	1	9	10.00	10
143	1	7	12.50	8
144	1	8	11.11	9
145	2	5	28.57	7
146	3	11	21.43	14
147	0	14	0.00	14
148	1	6	14.29	7
149	0	12	0.00	12
150	2	9	18.18	11
151	0	8	0.00	8

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	199	30	86.90	229
2	191	37	83.77	228
3	45	16	73.77	61
4	45	22	67.16	67
5	37	31	54.41	68
6	34	45	43.04	79
7	29	29	50.00	58
8	22	47	31.88	69
9	15	68	18.07	83
10	11	75	12.79	86
11	8	84	8.70	92
12	1	79	1.25	80
13	4	87	4.40	91
14	7	82	7.87	89
15	1	88	1.12	89
16	3	103	2.83	106
17	0	75	0.00	75
18	2	89	2.20	91
19	2	94	2.08	96
20	1	80	1.23	81
21	1	91	1.09	92
22	1	99	1.00	100
23	0	64	0.00	64
24	0	89	0.00	89
25	1	83	1.19	84
26	2	94	2.08	96
27	2	80	2.44	82
28	1	68	1.45	69
29	0	69	0.00	69
30	0	73	0.00	73
31	0	67	0.00	67
32	0	73	0.00	73
33	0	71	0.00	71
34	1	75	1.32	76
35	0	73	0.00	73
36	0	71	0.00	71
37	1	58	1.69	59
38	0	82	0.00	82
39	0	69	0.00	69
40	0	78	0.00	78
41	0	80	0.00	80
42	0	52	0.00	52
43	0	67	0.00	67
44	0	59	0.00	59
45	0	73	0.00	73
46	0	58	0.00	58
47	0	66	0.00	66
48	0	65	0.00	65
49	0	63	0.00	63
50	2	55	3.51	57
51	1	64	1.54	65
52	0	63	0.00	63
53	0	55	0.00	55
54	0	51	0.00	51
55	0	47	0.00	47
56	0	55	0.00	55
57	0	44	0.00	44
58	0	58	0.00	58
59	0	57	0.00	57
60	0	53	0.00	53
61	0	40	0.00	40
62	0	62	0.00	62
63	1	61	1.61	62
64	0	46	0.00	46
65	0	41	0.00	41
66	2	57	3.39	59
67	0	51	0.00	51
68	0	35	0.00	35
69	0	46	0.00	46
70	0	61	0.00	61
71	0	33	0.00	33
72	0	47	0.00	47
73	1	40	2.44	41
74	1	40	2.44	41
75	0	39	0.00	39
76	0	50	0.00	50
77	1	50	1.96	51
78	2	44	4.35	46
79	0	34	0.00	34
80	0	38	0.00	38
81	0	34	0.00	34
82	0	32	0.00	32
83	0	34	0.00	34
84	1	40	2.44	41
85	0	46	0.00	46
86	0	37	0.00	37
87	0	34	0.00	34
88	0	32	0.00	32
89	0	32	0.00	32
90	0	40	0.00	40
91	1	29	3.33	30
92	0	36	0.00	36
93	1	37	2.63	38
94	0	25	0.00	25
95	0	39	0.00	39
96	0	29	0.00	29
97	0	25	0.00	25
98	0	25	0.00	25
99	0	26	0.00	26
100	0	31	0.00	31
101	1	31	3.12	32
102	0	26	0.00	26
103	0	19	0.00	19
104	0	19	0.00	19
105	1	24	4.00	25
106	2	27	6.90	29
107	0	20	0.00	20
108	0	17	0.00	17
109	0	21	0.00	21
110	0	32	0.00	32
111	0	23	0.00	23
112	0	22	0.00	22
113	0	21	0.00	21
114	0	27	0.00	27
115	1	29	3.33	30
116	0	21	0.00	21
117	1	23	4.17	24
118	0	22	0.00	22
119	0	27	0.00	27
120	0	28	0.00	28
121	1	21	4.55	22
122	0	25	0.00	25
123	0	23	0.00	23
124	0	16	0.00	16
125	0	26	0.00	26
126	0	15	0.00	15
127	0	18	0.00	18
128	0	21	0.00	21
129	0	14	0.00	14
130	0	20	0.00	20
131	0	29	0.00	29
132	0	17	0.00	17
133	0	17	0.00	17
134	0	15	0.00	15
135	0	15	0.00	15
136	0	20	0.00	20
137	0	16	0.00	16
138	0	20	0.00	20
139	0	18	0.00	18
140	0	21	0.00	21
141	0	10	0.00	10
142	0	15	0.00	15
143	0	14	0.00	14
144	0	15	0.00	15
145	0	17	0.00	17
146	0	23	0.00	23
147	0	16	0.00	16
148	0	15	0.00	15
149	0	10	0.00	10
150	0	18	0.00	18
151	0	18	0.00	18

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	643	90	87.72	733
2	520	81	86.52	601
3	455	145	75.83	600
4	389	195	66.61	584
5	301	237	55.95	538
6	218	258	45.80	476
7	192	294	39.51	486
8	159	313	33.69	472
9	88	314	21.89	402
10	67	309	17.82	376
11	57	347	14.11	404
12	38	362	9.50	400
13	20	359	5.28	379
14	16	368	4.17	384
15	11	347	3.07	358
16	5	397	1.24	402
17	10	381	2.56	391
18	4	399	0.99	403
19	1	369	0.27	370
20	4	373	1.06	377
21	5	344	1.43	349
22	2	359	0.55	361
23	2	384	0.52	386
24	2	363	0.55	365
25	3	377	0.79	380
26	3	365	0.82	368
27	4	380	1.04	384
28	1	387	0.26	388
29	1	385	0.26	386
30	6	331	1.78	337
31	3	378	0.79	381
32	1	353	0.28	354
33	4	361	1.10	365
34	2	323	0.62	325
35	0	317	0.00	317
36	1	300	0.33	301
37	1	315	0.32	316
38	1	315	0.32	316
39	3	312	0.95	315
40	1	302	0.33	303
41	1	289	0.34	290
42	3	322	0.92	325
43	4	291	1.36	295
44	1	287	0.35	288
45	6	294	2.00	300
46	3	294	1.01	297
47	3	272	1.09	275
48	5	305	1.61	310
49	2	308	0.65	310
50	1	263	0.38	264
51	2	276	0.72	278
52	1	277	0.36	278
53	2	281	0.71	283
54	1	257	0.39	258
55	2	229	0.87	231
56	1	247	0.40	248
57	3	245	1.21	248
58	0	240	0.00	240
59	1	234	0.43	235
60	1	220	0.45	221
61	0	211	0.00	211
62	2	220	0.90	222
63	4	229	1.72	233
64	2	238	0.83	240
65	0	242	0.00	242
66	1	203	0.49	204
67	1	228	0.44	229
68	1	227	0.44	228
69	4	241	1.63	245
70	1	206	0.48	207
71	3	230	1.29	233
72	2	167	1.18	169
73	2	192	1.03	194
74	1	195	0.51	196
75	3	185	1.60	188
76	0	196	0.00	196
77	1	168	0.59	169
78	1	173	0.57	174
79	0	184	0.00	184
80	3	179	1.65	182
81	3	149	1.97	152
82	1	167	0.60	168
83	1	174	0.57	175
84	4	180	2.17	184
85	1	148	0.67	149
86	0	152	0.00	152
87	2	171	1.16	173
88	2	175	1.13	177
89	1	165	0.60	166
90	1	148	0.67	149
91	0	143	0.00	143
92	1	148	0.67	149
93	1	158	0.63	159
94	1	154	0.65	155
95	1	148	0.67	149
96	1	133	0.75	134
97	1	137	0.72	138
98	2	130	1.52	132
99	2	148	1.33	150
100	2	141	1.40	143
101	0	136	0.00	136
102	2	140	1.41	142
103	1	149	0.67	150
104	0	132	0.00	132
105	3	134	2.19	137
106	0	105	0.00	105
107	1	127	0.78	128
108	1	114	0.87	115
109	1	120	0.83	121
110	1	111	0.89	112
111	2	113	1.74	115
112	0	111	0.00	111
113	0	112	0.00	112
114	3	104	2.80	107
115	2	101	1.94	103
116	0	89	0.00	89
117	1	134	0.74	135
118	1	106	0.93	107
119	0	101	0.00	101
120	1	103	0.96	104
121	2	109	1.80	111
122	2	97	2.02	99
123	2	87	2.25	89
124	2	96	2.04	98
125	1	96	1.03	97
126	1	81	1.22	82
127	0	81	0.00	81
128	0	86	0.00	86
129	1	100	0.99	101
130	0	80	0.00	80
131	0	78	0.00	78
132	3	92	3.16	95
133	1	89	1.11	90
134	2	80	2.44	82
135	1	88	1.12	89
136	0	76	0.00	76
137	0	78	0.00	78
138	2	74	2.63	76
139	2	51	3.77	53
140	0	66	0.00	66
141	1	85	1.16	86
142	2	67	2.90	69
143	1	73	1.35	74
144	1	68	1.45	69
145	1	71	1.39	72
146	1	58	1.69	59
147	1	66	1.49	67
148	0	64	0.00	64
149	1	60	1.64	61
150	2	76	2.56	78
151	0	80	0.00	80

